trip_id,origin_block_group,origin_tract,origin_county,origin_st_2020,destination_block_group,destination_tract,destination_county,destination_st_2020,mode,trip_purpose,previous_trip_purpose,start_time,end_time,duration_min,distance_mi,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,user_id,trip_taker_household_id,user_age,trip_taker_sex,trip_taker_race_ethnicity,user_employment,trip_taker_wfh,user_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,user_home_tract,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,user_work_tract,trip_taker_work_cty_2020,trip_taker_work_st_2020,FM_duration_min,FM_fare_USD,depart_hour,origin_vertiport_id,origin_vertiport_tract,arrival_time_at_dest_vertiport,last_hour,LM_duration_min,dest_vertiport_id,dest_vertiport_tract,LM_fare_USD,MM_duration_min,RAM_IVTT_min,RAM_OVTT_min,RAM_Fare_USD,Driving_IVTT_min,Driving_OVTT_min,Driving_Fare_USD,Income_low,Income_mid,Income_high
10671263691063071093,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,shop,1900-01-01 22:28:00,1900-01-01 00:35:00,127,130.6,unknown_vehicle_type,unknown_fuel_type,,,,office,office,transportation_utilities,transportation_utilities,11893418268962338078,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.266666666666667,11.844226148409895,22,UIUC1,"3.01 (Champaign, IL)",1900-01-01 23:54:16.000000002,23,3.0,Chicago3_mdw,"9801 (Cook, IL)",7.7728301886792455,70,79.26666666666667,10,119.61705633708914,127,3.0,78.36,0,1,0
9480638909375391968,"1 (Tract 9.02, Champaign, IL)","9.02 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,private_auto,region_departure,maintenance,1900-01-01 20:48:00,1900-01-01 22:59:54,131,126.4,unknown_vehicle_type,unknown_fuel_type,,,,office,office,transportation_utilities,transportation_utilities,3620080728394247676,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),9.363636363636363,15.45047646886875,20,UIUC1,"3.01 (Champaign, IL)",1900-01-01 22:17:21.818181816,22,3.333333333333333,Chicago3_mdw,"9801 (Cook, IL)",7.912830188679245,70,82.69696969696969,10,123.363306657548,131,3.0,75.84,0,1,0
4562527421738208301,"5 (Tract 10, Champaign, IL)","10 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,eat,1900-01-01 12:50:00,1900-01-01 15:03:46,133,133.4,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,5364932081215117705,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.384615384615385,11.146919627457743,12,UIUC1,"3.01 (Champaign, IL)",1900-01-01 14:16:23.076923076,14,5.041322314049586,Chicago3_mdw,"9801 (Cook, IL)",8.63018556058007,70,81.42593769866497,10,119.77710518803782,133,3.0,80.04,0,1,0
2151626028095039441,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,shop,1900-01-01 10:14:00,1900-01-01 12:22:34,128,129.6,unknown_vehicle_type,unknown_fuel_type,,,,office,office,transportation_utilities,transportation_utilities,16237302833606149426,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),7.333333333333333,12.292226148409894,10,UIUC1,"3.01 (Champaign, IL)",1900-01-01 11:41:19.999999998,11,4.945945945945946,Chicago3_mdw,"9801 (Cook, IL)",8.590127485976542,70,82.27927927927928,10,120.88235363438643,128,3.0,77.75999999999999,0,1,0
12005443267474461709,"1 (Tract 12.05, Champaign, IL)","12.05 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,social,1900-01-01 19:12:00,1900-01-01 21:26:43,134,138.1,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,transportation_utilities,transportation_utilities,17245669394832106852,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),12.333333333333334,18.943661971830984,19,UIUC1,"3.01 (Champaign, IL)",1900-01-01 20:44:19.999999998,20,5.92,Chicago3_mdw,"9801 (Cook, IL)",8.999230188679245,70,88.25333333333333,10,127.94289216051023,134,3.0,82.86,0,1,0
14267531651189181628,"3 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,eat,1900-01-01 20:23:00,1900-01-01 22:29:57,126,130.3,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,1569554811967042135,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.67741935483871,12.016742277442152,20,UIUC1,"3.01 (Champaign, IL)",1900-01-01 21:49:40.645161288,21,4.333333333333333,Chicago3_mdw,"9801 (Cook, IL)",8.332830188679244,70,81.01075268817203,10,120.34957246612139,126,3.0,78.18,0,1,0
2810053746113575262,"1 (Tract 9.01, Champaign, IL)","9.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,lodging,1900-01-01 18:40:00,1900-01-01 20:48:41,128,131.1,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,5057386289599735409,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.142857142857143,11.39857142857143,18,UIUC1,"3.01 (Champaign, IL)",1900-01-01 20:06:08.571428574,20,5.92,Chicago3_mdw,"9801 (Cook, IL)",8.999230188679245,70,82.06285714285714,10,120.39780161725068,128,3.0,78.66,0,1,0
3322308800626264834,"3 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,private_auto,region_departure,shop,1900-01-01 19:35:00,1900-01-01 21:50:42,135,126.8,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,2326168471238827226,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.630434782608695,11.997008757105547,19,UIUC1,"3.01 (Champaign, IL)",1900-01-01 21:01:37.826086956,21,4.333333333333333,Chicago3_mdw,"9801 (Cook, IL)",8.332830188679244,70,80.96376811594202,10,120.32983894578479,135,3.0,76.08,0,1,0
9529631642594202341,"4 (Tract 57.01, Champaign, IL)","57.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,shop,1900-01-01 18:04:00,1900-01-01 20:21:30,137,134.8,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,transportation_utilities,transportation_utilities,12610209361011572450,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.652173913043479,11.517270707711837,18,UIUC1,"3.01 (Champaign, IL)",1900-01-01 19:30:39.130434780,19,5.05,Chicago3_mdw,"9801 (Cook, IL)",8.633830188679244,70,81.70217391304348,10,120.15110089639109,137,3.0,80.88000000000001,0,1,0
4082722407438599883,"4 (Tract 5, Champaign, IL)","5 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,maintenance,1900-01-01 20:09:00,1900-01-01 22:20:52,131,132.3,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,4540951335287751291,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),2.230769230769231,6.726431273644389,20,UIUC1,"3.01 (Champaign, IL)",1900-01-01 21:31:13.846153848,21,4.333333333333333,Chicago3_mdw,"9801 (Cook, IL)",8.332830188679244,70,76.56410256410255,10,115.05926146232363,131,3.0,79.38000000000001,0,1,0
15018177549245545816,"1 (Tract 9.01, Champaign, IL)","9.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,lodging,1900-01-01 18:40:00,1900-01-01 20:48:41,128,131.1,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,8503033442592614367,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.142857142857143,11.39857142857143,18,UIUC1,"3.01 (Champaign, IL)",1900-01-01 20:06:08.571428574,20,5.92,Chicago3_mdw,"9801 (Cook, IL)",8.999230188679245,70,82.06285714285714,10,120.39780161725068,128,3.0,78.66,0,1,0
8619042511489351571,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,private_auto,region_departure,maintenance,1900-01-01 16:14:00,1900-01-01 18:27:32,133,125.1,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,4213757893732799299,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),7.610169491525424,12.408497334850573,16,UIUC1,"3.01 (Champaign, IL)",1900-01-01 17:41:36.610169490,17,5.551724137931035,Chicago3_mdw,"9801 (Cook, IL)",8.844554326610279,70,83.16189362945646,10,121.25305166146086,133,3.0,75.05999999999999,0,1,0
14239272199785866523,"1 (Tract 3.02, Champaign, IL)","3.02 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 6202, Cook, IL)","6202 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,lodging,social,1900-01-01 17:13:00,1900-01-01 19:25:30,132,125.5,,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,retail,16937335851106284567,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),1.15625,5.160475948509485,17,UIUC1,"3.01 (Champaign, IL)",1900-01-01 18:34:09.375000000,18,6.0,Chicago3_mdw,"9801 (Cook, IL)",9.525,70,77.15625,10,114.68547594850949,132,3.0,75.3,0,1,0
13408849070383137176,"3 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,private_auto,region_departure,eat,1900-01-01 18:39:00,1900-01-01 20:56:08,137,126.8,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,10023632060643285380,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),7.183098591549296,12.229127556860599,18,UIUC1,"3.01 (Champaign, IL)",1900-01-01 20:06:10.985915490,20,5.92,Chicago3_mdw,"9801 (Cook, IL)",8.999230188679245,70,83.1030985915493,10,121.22835774553985,137,3.0,76.08,0,1,0
10024981375309608718,"2 (Tract 11, Champaign, IL)","11 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,social,1900-01-01 22:02:00,1900-01-01 00:14:08,132,132.8,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,transportation_utilities,transportation_utilities,13503855770001108909,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),3.0,8.713246753246754,22,UIUC1,"3.01 (Champaign, IL)",1900-01-01 23:25:00.000000000,23,3.0,Chicago3_mdw,"9801 (Cook, IL)",7.7728301886792455,70,76.0,10,116.486076941926,132,3.0,79.68,0,1,0
6174831152641442943,"5 (Tract 10, Champaign, IL)","10 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,shop,1900-01-01 19:48:00,1900-01-01 21:56:30,128,133.2,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,862273497343643742,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.0,10.985381165919282,19,UIUC1,"3.01 (Champaign, IL)",1900-01-01 21:14:00.000000000,21,4.333333333333333,Chicago3_mdw,"9801 (Cook, IL)",8.332830188679244,70,80.33333333333333,10,119.31821135459852,128,3.0,79.91999999999999,0,1,0
6465544767994889466,"1 (Tract 9.02, Champaign, IL)","9.02 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,private_auto,region_departure,other_activity_type,1900-01-01 21:59:00,1900-01-01 00:09:25,130,130.1,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,industrial,transportation_utilities,transportation_utilities,557768444410853818,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),10.0,15.71774919614148,21,UIUC1,"3.01 (Champaign, IL)",1900-01-01 23:29:00.000000000,23,3.0,Chicago3_mdw,"9801 (Cook, IL)",7.7728301886792455,70,83.0,10,123.49057938482073,130,3.0,78.05999999999999,0,1,0
9265491205500551136,"3 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,shop,1900-01-01 19:54:00,1900-01-01 22:00:29,126,130.1,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,12779824593570637672,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.630434782608695,11.997008757105547,19,UIUC1,"3.01 (Champaign, IL)",1900-01-01 21:20:37.826086956,21,4.333333333333333,Chicago3_mdw,"9801 (Cook, IL)",8.332830188679244,70,80.96376811594202,10,120.32983894578479,126,3.0,78.05999999999999,0,1,0
14268424557333330320,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,private_auto,region_departure,lodging,1900-01-01 14:00:00,1900-01-01 16:22:17,142,126.7,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,657677334933971660,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.981132075471698,12.144301620108008,14,UIUC1,"3.01 (Champaign, IL)",1900-01-01 15:26:58.867924530,15,5.063291139240507,Chicago3_mdw,"9801 (Cook, IL)",8.639412467160257,70,82.0444232147122,10,120.78371408726827,142,3.0,76.02,0,1,0
13365699805407161760,"1 (Tract 4.01, Champaign, IL)","4.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,maintenance,1900-01-01 15:33:00,1900-01-01 17:48:07,135,132.3,unknown_vehicle_type,unknown_fuel_type,,,,non_retail_attraction,non_retail_attraction,transportation_utilities,transportation_utilities,4113460006507602474,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),1.1333333333333333,5.178834138486312,15,UIUC1,"3.01 (Champaign, IL)",1900-01-01 16:54:07.999999998,16,4.228070175438597,Chicago3_mdw,"9801 (Cook, IL)",8.288619662363455,70,75.36140350877194,10,113.46745380084977,135,3.0,79.38000000000001,0,1,0
14515095251952175880,"1 (Tract 9.01, Champaign, IL)","9.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,private_auto,region_departure,shop,1900-01-01 19:10:00,1900-01-01 21:26:54,136,127.8,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,4097012793277834041,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),5.941176470588236,11.313865546218487,19,UIUC1,"3.01 (Champaign, IL)",1900-01-01 20:35:56.470588236,20,5.92,Chicago3_mdw,"9801 (Cook, IL)",8.999230188679245,70,81.86117647058823,10,120.31309573489774,136,3.0,76.67999999999999,0,1,0
7703373151350191498,"2 (Tract 12.01, Champaign, IL)","12.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,private_auto,region_departure,maintenance,1900-01-01 20:06:00,1900-01-01 22:26:41,140,131.0,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,civic_institutional,transportation_utilities,transportation_utilities,5297377553691775728,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),7.25,12.351092715231788,20,UIUC1,"3.01 (Champaign, IL)",1900-01-01 21:33:15.000000000,21,4.333333333333333,Chicago3_mdw,"9801 (Cook, IL)",8.332830188679244,70,81.58333333333333,10,120.68392290391103,140,3.0,78.6,0,1,0
12875040197989754311,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,private_auto,region_departure,shop,1900-01-01 20:19:00,1900-01-01 22:35:28,136,127.1,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,510097333704215094,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.67741935483871,12.016742277442152,20,UIUC1,"3.01 (Champaign, IL)",1900-01-01 21:45:40.645161288,21,4.333333333333333,Chicago3_mdw,"9801 (Cook, IL)",8.332830188679244,70,81.01075268817203,10,120.34957246612139,136,3.0,76.25999999999999,0,1,0
10925696400616217747,"1 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,maintenance,1900-01-01 13:42:00,1900-01-01 16:00:26,138,133.5,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,transportation_utilities,transportation_utilities,10712945972658222661,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.0,10.318039215686275,13,UIUC1,"3.01 (Champaign, IL)",1900-01-01 15:08:00.000000000,15,5.063291139240507,Chicago3_mdw,"9801 (Cook, IL)",8.639412467160257,70,81.0632911392405,10,118.95745168284652,138,3.0,80.1,0,1,0
8274332594869093564,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,eat,1900-01-01 14:34:00,1900-01-01 16:45:21,131,130.3,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,4105054114081694182,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.981132075471698,12.144301620108008,14,UIUC1,"3.01 (Champaign, IL)",1900-01-01 16:00:58.867924530,16,4.228070175438597,Chicago3_mdw,"9801 (Cook, IL)",8.288619662363455,70,81.2092022509103,10,120.43292128247147,131,3.0,78.18,0,1,0
14289323668323242365,"1 (Tract 60, Champaign, IL)","60 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,shop,1900-01-01 19:49:00,1900-01-01 22:02:18,133,133.2,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,10827624233031189010,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),3.272727272727273,7.919632159747767,19,UIUC1,"3.01 (Champaign, IL)",1900-01-01 21:12:16.363636362,21,4.333333333333333,Chicago3_mdw,"9801 (Cook, IL)",8.332830188679244,70,77.6060606060606,10,116.252462348427,133,3.0,79.91999999999999,0,1,0
1817477373369258778,"5 (Tract 10, Champaign, IL)","10 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,shop,1900-01-01 21:59:00,1900-01-01 00:09:28,130,131.6,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,11673097801082758296,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.153846153846154,11.049996550534667,21,UIUC1,"3.01 (Champaign, IL)",1900-01-01 23:25:09.230769228,23,3.0,Chicago3_mdw,"9801 (Cook, IL)",7.7728301886792455,70,79.15384615384616,10,118.82282673921392,130,3.0,78.96,0,1,0
8828673846312713496,"1 (Tract 59.01, Champaign, IL)","59.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,private_auto,region_departure,social,1900-01-01 15:34:00,1900-01-01 17:58:47,144,129.7,unknown_vehicle_type,unknown_fuel_type,,,,education,education,transportation_utilities,transportation_utilities,9556461070836042270,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),2.6041666666666665,6.727464285714286,15,UIUC1,"3.01 (Champaign, IL)",1900-01-01 16:56:36.250000002,16,4.228070175438597,Chicago3_mdw,"9801 (Cook, IL)",8.288619662363455,70,76.83223684210527,10,115.01608394807775,144,3.0,77.82,0,1,0
6194092152781608536,"1 (Tract 59.01, Champaign, IL)","59.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,private_auto,region_departure,social,1900-01-01 15:34:00,1900-01-01 17:58:47,144,129.7,unknown_vehicle_type,unknown_fuel_type,,,,education,education,transportation_utilities,transportation_utilities,2725029195826683699,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),2.6041666666666665,6.727464285714286,15,UIUC1,"3.01 (Champaign, IL)",1900-01-01 16:56:36.250000002,16,4.228070175438597,Chicago3_mdw,"9801 (Cook, IL)",8.288619662363455,70,76.83223684210527,10,115.01608394807775,144,3.0,77.82,0,1,0
8461055219527403619,"5 (Tract 10, Champaign, IL)","10 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 9801, Cook, IL)","9801 (Cook, IL)","Cook County, IL",Illinois,auto_passenger,region_departure,eat,1900-01-01 12:50:00,1900-01-01 15:03:46,133,133.4,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,transportation_utilities,transportation_utilities,4601810659954412205,,,,,,,,,,,,visitor,,,,,,,Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no home location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),Visitor (no work/school location),6.384615384615385,11.146919627457743,12,UIUC1,"3.01 (Champaign, IL)",1900-01-01 14:16:23.076923076,14,5.041322314049586,Chicago3_mdw,"9801 (Cook, IL)",8.63018556058007,70,81.42593769866497,10,119.77710518803782,133,3.0,80.04,0,1,0
